"subj","Session_name","seq","item","cond","sentence","question","correct","RT_question","whole_sentence_readingtime","List","actual_seq","ffdR1","ffdR2","ffdR3","ffdR4","ffdR5","ffdR6","ffdR7","ffdR8","ffdR9","ffdR10","ffdR11","ffdR12","ffdR13","ffdR14","ffdR15","ffdR16","ffdR17","ffdR18","ffdR19","ffdR20","ffdR21","ffdR22","ffdR23","ffdR24","ffdR25","gzR1","gzR2","gzR3","gzR4","gzR5","gzR6","gzR7","gzR8","gzR9","gzR10","gzR11","gzR12","gzR13","gzR14","gzR15","gzR16","gzR17","gzR18","gzR19","gzR20","gzR21","gzR22","gzR23","gzR24","gzR25","ttR1","ttR2","ttR3","ttR4","ttR5","ttR6","ttR7","ttR8","ttR9","ttR10","ttR11","ttR12","ttR13","ttR14","ttR15","ttR16","ttR17","ttR18","ttR19","ttR20","ttR21","ttR22","ttR23","ttR24","ttR25","reginR1","reginR2","reginR3","reginR4","reginR5","reginR6","reginR7","reginR8","reginR9","reginR10","reginR11","reginR12","reginR13","reginR14","reginR15","reginR16","reginR17","reginR18","reginR19","reginR20","reginR21","reginR22","reginR23","reginR24","reginR25","regoutR1","regoutR2","regoutR3","regoutR4","regoutR5","regoutR6","regoutR7","regoutR8","regoutR9","regoutR10","regoutR11","regoutR12","regoutR13","regoutR14","regoutR15","regoutR16","regoutR17","regoutR18","regoutR19","regoutR20","regoutR21","regoutR22","regoutR23","regoutR24","regoutR25"
385,"Q_M035",66,90,"FILLER1","Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.","What is the average recycling rate?",1,4207.83,4262.47,"q",66,145,153,154,184,140,130,167,NA,141,212,NA,NA,94,NA,188,NA,34,NA,NA,NA,NA,NA,NA,NA,NA,303,153,154,184,140,130,167,0,141,212,0,0,94,0,188,0,34,0,0,0,0,0,0,0,0,303,521,295,348,140,130,167,0,180,290,0,0,248,0,188,0,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,NA,1,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,0,NA,0,0,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,"Q_M035",64,91,"FILLER1","As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",0,4051.09,5835.13,"q",64,NA,186,170,NA,NA,151,249,155,279,256,NA,150,NA,231,NA,240,234,NA,NA,253,58,NA,NA,NA,NA,0,186,207,0,0,151,249,155,279,256,0,205,0,231,0,240,234,0,0,638,58,0,0,0,0,0,186,207,285,0,1405,642,155,279,256,0,205,0,231,0,240,234,0,0,638,58,0,0,0,0,NA,0,0,1,NA,1,0,0,0,0,NA,0,NA,0,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,1,1,0,0,0,NA,0,NA,0,NA,0,0,NA,NA,0,NA,NA,NA,NA,NA
385,"Q_M035",9,92,"FILLER1","Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",1,3118.62,5630.39,"q",9,153,NA,NA,173,155,191,NA,196,284,280,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,0,173,155,191,0,196,284,280,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395,134,698,173,407,362,324,702,483,280,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,"Q_M035",29,93,"FILLER1","When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.","Does common wisdom emphasize a healthy distance to maintain a lasting relationship?",1,3819.92,14196.14,"q",29,126,NA,159,171,NA,76,NA,NA,87,173,171,380,244,NA,171,177,NA,202,113,163,NA,155,NA,NA,NA,126,0,159,171,0,76,0,0,168,418,171,380,244,0,171,177,0,202,113,163,0,684,0,0,0,399,66,159,359,109,293,0,0,278,619,343,1033,359,381,1171,890,0,521,706,752,0,2017,0,0,0,1,0,0,0,1,0,NA,NA,0,1,0,1,0,1,1,0,NA,0,1,1,NA,0,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,0,0,0,0,0,NA,0,0,NA,1,0,0,NA,1,NA,NA,NA
385,"Q_M035",71,94,"FILLER1","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.","Was half a million livres considered a significant amount of money?",1,2549.39,10527.36,"q",71,513,261,226,158,163,191,NA,130,221,NA,82,229,NA,NA,166,141,160,120,NA,NA,NA,NA,NA,NA,NA,513,574,226,158,163,191,0,130,444,0,110,229,0,0,166,141,160,120,0,0,0,0,0,0,0,1005,865,792,158,355,191,0,410,444,0,290,349,0,311,801,994,494,648,0,0,0,0,0,0,0,1,1,1,0,0,0,NA,0,0,NA,0,0,NA,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA
385,"Q_M035",55,95,"FILLER1","When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.","Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?",0,5115.86,16110.07,"q",55,156,265,146,87,161,NA,235,165,NA,228,179,254,195,NA,134,190,NA,189,NA,151,315,355,NA,NA,NA,156,265,146,87,161,0,406,165,0,228,179,411,195,0,330,190,0,189,0,151,493,355,0,0,0,676,2029,929,642,598,679,1151,514,223,600,351,603,474,0,605,474,157,281,0,328,876,528,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,0,NA,1,0,0,0,NA,1,0,0,NA,NA,NA,0,0,1,1,0,NA,0,0,NA,1,0,0,1,NA,0,1,NA,0,NA,0,0,1,NA,NA,NA
385,"Q_M035",75,96,"FILLER1","Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth has some intersting sidebars.","What makes water boatman distinctive?",1,2650.74,7553.98,"q",75,161,196,166,NA,245,201,197,NA,387,176,NA,232,186,NA,160,121,168,NA,163,NA,199,227,165,115,NA,161,196,166,0,245,201,398,0,562,176,0,232,186,0,160,121,168,0,163,0,199,227,304,115,0,161,196,166,0,245,201,398,0,562,176,0,232,403,0,496,345,301,155,385,0,738,528,626,115,0,NA,0,0,NA,0,0,0,NA,0,0,NA,0,1,NA,1,1,1,1,1,NA,1,1,0,0,NA,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,0,NA,0,0,1,NA,NA
385,"Q_M035",24,97,"FILLER1","When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.","Was the old world well stocked with plants and animals?",1,2704.96,7211.68,"q",24,121,NA,271,NA,124,173,97,NA,33,118,157,NA,191,NA,NA,182,151,NA,160,NA,278,NA,NA,NA,NA,121,0,271,0,124,173,97,0,33,118,157,0,353,0,0,182,442,0,160,0,278,0,0,0,0,121,219,573,56,124,173,97,0,33,322,304,137,510,0,202,328,633,0,443,0,534,0,0,0,0,NA,1,1,0,0,0,0,NA,0,0,0,1,0,NA,0,0,0,NA,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,0,0,NA,0,0,0,NA,1,NA,NA,0,0,NA,0,NA,1,NA,NA,NA,NA
385,"Q_M035",5,98,"FILLER1","Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.","What was sold at the stand that was shut-down?",1,3675.11,3817.95,"q",5,148,248,NA,NA,230,136,NA,186,182,157,NA,176,NA,166,NA,175,NA,183,NA,149,161,NA,259,226,NA,148,248,0,0,302,136,0,186,182,157,0,311,0,166,0,175,0,183,0,149,161,0,259,226,0,148,248,0,0,302,136,0,186,182,157,0,311,0,166,0,175,153,183,0,149,161,0,259,226,0,NA,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,0,NA,0,1,0,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,0,NA,0,0,0,NA,0,NA,0,NA,0,NA,0,NA,1,0,NA,0,NA,NA
385,"Q_M035",15,99,"FILLER1","An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.","When in the process should we determine whether microbes were introduced?",1,5816.56,9506.3,"q",15,NA,238,270,170,NA,399,NA,157,NA,199,157,195,NA,267,NA,329,198,NA,308,94,NA,148,NA,NA,NA,0,238,270,170,0,399,0,157,0,376,157,195,0,267,0,329,198,0,308,94,0,148,0,0,0,0,506,656,314,0,572,0,306,185,618,397,482,271,335,235,751,718,0,746,723,0,302,0,0,0,NA,1,1,0,NA,0,NA,0,0,0,1,1,0,0,0,0,1,NA,0,1,NA,0,NA,NA,NA,NA,0,0,0,NA,0,NA,0,NA,0,0,0,NA,0,NA,0,0,NA,0,0,NA,1,NA,NA,NA
385,"Q_M035",59,100,"FILLER1","Lady Gaga's YouTube account was suspended Thursday.","What account was suspended on Thursday?",1,2521.48,2061.81,"q",59,150,119,173,226,NA,314,244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150,119,173,226,0,314,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,119,173,226,0,314,244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,"Q_M035",17,101,"FILLER1","John Thornton asked little of man or nature.","Did John Thorton expect a lot from other people?",1,2375.01,7266.22,"q",17,129,232,NA,218,214,NA,145,301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,129,400,0,218,214,0,145,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,450,1229,647,1238,918,357,654,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,"Q_M035",41,102,"FILLER1","Proper ventilation will make a backdraft less likely.","Would proper ventilation reduce backdraft?",1,3118.59,5410.45,"q",41,136,71,159,NA,NA,181,184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,71,257,0,0,700,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,460,502,533,0,1860,429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,"Q_M035",82,103,"FILLER2","For centuries, time was measured by the position of the sun with the use of sundials.","Were sundials used for centuries?",1,2699.34,5412.37,"q",82,NA,146,NA,229,198,NA,148,163,NA,177,NA,153,193,NA,NA,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,404,0,229,198,0,148,163,0,177,0,153,193,0,0,366,0,0,0,0,0,0,0,0,0,0,780,82,229,198,67,182,227,0,279,156,325,343,0,0,456,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,1,0,0,NA,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,NA,0,NA,0,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,"Q_M035",86,104,"FILLER2","The girl's feet were then re-wrapped even tighter than before, causing her footprint to shrink further.","Were the wraps around the girl's feet tighter after they were re-wrapped?",1,2829.22,8730.57,"q",86,213,181,NA,173,NA,217,137,30,148,76,39,NA,136,NA,217,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,181,0,173,0,491,137,30,148,76,39,0,136,0,284,201,0,0,0,0,0,0,0,0,0,213,419,332,173,273,1273,826,348,295,203,197,0,605,0,715,460,0,0,0,0,0,0,0,0,0,NA,1,1,0,1,1,0,1,0,0,0,NA,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,0,1,1,0,0,0,NA,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,"Q_M035",84,105,"FILLER2","The astronauts used a hefty robotic arm to move the bus-size canister, stuffed with nearly three tons of packing foam.","Did the astronauts move the container by themselves?",1,2120.88,12037.03,"q",84,146,170,202,NA,294,220,181,NA,181,167,123,51,35,155,168,165,167,NA,265,146,NA,NA,NA,NA,NA,146,170,202,0,294,220,181,0,181,167,123,51,90,155,168,165,167,0,265,146,0,0,0,0,0,146,662,485,0,462,357,181,93,181,167,612,576,1012,239,697,589,357,163,1396,421,0,0,0,0,0,NA,1,1,NA,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,0,0,0,NA,1,0,0,NA,0,0,0,0,1,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA
385,"Q_M035",88,106,"FILLER2","Very similar, but even more striking, is the evidence from athletic training.","Is athletic training the only source of evidence?",1,3548.19,5239.55,"q",88,140,73,NA,128,NA,301,NA,185,247,NA,227,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,140,73,0,128,0,301,0,185,247,0,372,206,0,0,0,0,0,0,0,0,0,0,0,0,0,140,256,292,455,202,301,0,493,515,0,729,354,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,0,0,NA,0,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,1,NA,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,"Q_M035",94,108,"FILLER2","It was a forbidding challenge, and it says much for Winstanley's persuasive abilities, not to mention his self-confidence.","What better describes Winstanley?",1,2079.95,13449.97,"q",94,NA,140,NA,230,NA,153,NA,178,170,NA,241,78,258,NA,171,143,NA,159,NA,NA,NA,NA,NA,NA,NA,0,140,0,418,0,153,0,178,170,0,241,215,258,0,171,143,0,522,0,0,0,0,0,0,0,0,349,205,1513,807,153,189,625,337,0,1034,1409,1294,0,449,269,0,1985,0,0,0,0,0,0,0,NA,1,1,1,1,0,0,0,0,NA,1,1,1,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,0,NA,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA
385,"Q_M035",79,109,"FILLER2","With schools still closed, cars still buried and streets still blocked by the widespread weekend snowstorm, officials are asking people to help out.","What happened to the area?",1,1721.83,15390.87,"q",79,144,154,86,NA,151,NA,309,NA,193,103,NA,99,NA,82,235,189,219,NA,224,155,NA,308,222,153,NA,144,154,86,0,151,0,309,0,193,103,0,99,0,360,235,189,394,0,224,155,0,308,222,153,0,336,582,375,361,487,650,729,188,768,274,385,191,378,814,552,536,952,420,823,643,0,676,222,153,0,1,1,1,1,0,1,1,1,0,0,1,0,0,1,1,0,1,0,1,1,NA,0,0,0,NA,0,0,0,NA,0,NA,0,NA,1,0,NA,0,NA,0,0,1,0,NA,1,0,NA,1,1,NA,NA
385,"Q_M035",90,110,"FILLER2","Steam sterilization is limited in the types of medical waste it can treat, but is appropriate for laboratory substances.","What is steam sterilization good for?",1,2912.48,5500.86,"q",90,154,151,179,NA,NA,148,120,NA,112,124,NA,168,153,NA,NA,100,NA,199,648,NA,NA,NA,NA,NA,NA,154,151,179,0,0,148,120,0,112,124,0,307,153,0,0,248,0,355,648,0,0,0,0,0,0,154,786,179,224,0,242,120,0,112,124,0,307,153,0,0,248,0,355,648,0,0,0,0,0,0,NA,0,0,1,NA,0,0,NA,0,0,NA,0,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0,0,NA,0,0,NA,1,0,NA,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA
385,"Q_M035",92,111,"FILLER2","From coal to cars, Chinese floods tangle supply chains worldwide.","Do the floods have a global economic effect?",1,2076.58,6158.05,"q",92,153,NA,236,NA,258,173,157,74,101,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,153,0,236,0,258,173,157,74,230,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,572,552,231,542,617,603,308,738,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,NA,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
385,"Q_M035",80,112,"FILLER2","This new film marks 10 years since the death of the superstar.","How long has the artist passed away?",1,2758.98,3892.43,"q",80,161,NA,228,134,159,285,58,NA,210,NA,207,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,0,228,134,159,451,58,0,210,0,207,160,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,228,495,159,604,186,0,210,157,207,267,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,0,0,0,NA,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,1,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"Q_M053",96,1,"AGREE","If the supervisor changes, the schedule deserves further inspection by the rest of the staff.","Does the schedule ever deserve closer inspection?",0,2197.3,12584.29,"q",95,NA,NA,482,557,NA,NA,186,226,119,173,NA,NA,NA,NA,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,681,1189,0,0,186,226,119,173,0,0,0,0,223,0,0,0,0,0,0,0,0,0,0,0,1208,2689,2018,772,1690,459,480,119,173,0,0,143,0,223,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,1,0,0,0,0,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,1,0,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"Q_M053",15,1,"NPS_AMB","The suspect showed the file deserved further investigation during the murder trial.","Who drew attention to the file during the trial?",1,3678.93,6579.12,"q",15,NA,270,NA,NA,170,387,206,208,NA,NA,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,270,0,0,170,387,480,208,0,0,319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,502,992,291,170,1055,1048,208,300,0,686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,1,0,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,1,0,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"Q_M053",66,2,"NPS_AMB","The corrupt politician mentioned the bill received unwelcome attention from southern voters.","Did the bill receive any negative attention?",1,3584.49,3882.84,"q",65,NA,428,207,NA,238,NA,155,198,164,NA,235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,428,207,0,238,0,155,350,164,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,428,207,190,238,0,566,515,412,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,1,0,NA,1,0,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,0,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"Q_M053",35,5,"NPZ_AMB","After the new doctor left the operation appeared increasingly likely to succeed.","Did the doctor appear likely to succeed?",1,3480.61,2602.49,"q",34,NA,NA,NA,107,144,NA,NA,254,NA,341,NA,199,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,107,144,0,0,410,0,341,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,107,144,0,324,629,0,341,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,0,NA,1,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"Q_M053",94,6,"AGREE","After the esteemed reviewer reads, the book gains more attention due to his glowing praise.","Does the esteemed reviewer like the book?",1,2082.61,6658.42,"q",93,NA,NA,281,NA,197,121,NA,345,NA,300,183,NA,197,NA,210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,281,0,197,121,0,345,0,300,183,0,197,0,450,0,0,0,0,0,0,0,0,0,0,0,342,579,362,577,352,277,671,0,325,183,0,197,381,450,0,0,0,0,0,0,0,0,0,0,NA,1,0,1,0,1,1,0,NA,1,0,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,1,NA,1,NA,0,1,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"Q_M053",37,7,"MVRR_UAMB","The technician who was refused the service stopped working almost immediately after the argument.","Did the technician refuse the service?",0,2420.84,7203.57,"q",36,NA,NA,NA,299,NA,147,287,195,198,209,273,NA,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,299,0,147,287,195,198,337,273,0,177,0,0,0,0,0,0,0,0,0,0,0,0,0,224,100,299,321,147,287,418,910,1232,789,782,177,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,NA,0,0,0,1,1,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"Q_M053",86,7,"UNAGREE","Whenever the nurse calls, the doctors stops working immediately to check on the patient.","Does the nurse call the patient?",1,3474.02,2357.11,"q",85,NA,NA,NA,374,NA,301,NA,218,NA,NA,264,NA,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,374,0,301,0,218,0,0,264,0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,0,301,0,218,197,0,374,0,237,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,NA,0,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"Q_M053",20,8,"MVRR_AMB","The mechanic brought the truck needed several more hours to fully repair it.","Did the mechanic bring the truck?",0,2003.35,4626.46,"q",20,NA,NA,NA,NA,210,205,218,184,295,NA,258,270,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,210,205,218,184,295,0,258,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,340,202,412,753,809,184,680,0,258,270,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,0,1,1,0,0,1,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"Q_M053",82,8,"UNAGREE","When the lecturer stops, her audiences needs several minutes to reflect on the content.","Does the lecturer stop her audiences?",0,2375.29,2961.85,"q",81,NA,NA,221,NA,NA,223,250,NA,311,NA,179,NA,NA,266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,524,0,0,223,428,0,311,0,179,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,415,642,0,311,0,179,0,0,266,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,1,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"Q_M053",53,9,"NPS_AMB","The guitarist knew the song failed dramatically because of the tensions within the band.","Did the band members have some interpersonal conflict?",1,3877.28,2367.78,"q",52,NA,261,NA,125,NA,447,194,NA,NA,179,NA,228,NA,202,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,261,0,125,0,447,194,0,0,179,0,228,0,202,0,0,0,0,0,0,0,0,0,0,0,0,261,0,125,0,447,194,0,0,179,228,228,0,202,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,NA,0,0,NA,NA,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"Q_M053",55,10,"NPZ_AMB","Although the player lost the bonus remained essentially the same as in the original contract.","Did the player lose the bonus?",0,1961.5,3807.12,"q",54,NA,NA,NA,269,NA,NA,188,362,NA,204,NA,NA,NA,NA,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,269,0,0,188,362,0,204,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,222,337,269,264,453,609,362,0,204,0,0,0,153,211,0,0,0,0,0,0,0,0,0,0,NA,1,1,NA,1,1,0,0,NA,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,0,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"Q_M053",43,11,"NPZ_UAMB","Once the recent hire started, the job prepared many students for careers in media.","Did the job help any students?",1,1969.91,4893.84,"q",42,NA,NA,NA,301,NA,169,NA,385,186,235,NA,NA,348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,301,0,169,0,385,186,235,0,0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,414,684,1185,169,0,385,369,298,0,217,348,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,NA,0,1,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,0,0,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
386,"Q_M053",57,12,"NPZ_UAMB","While the assistant manager worked, the training seemed unnecessarily demanding to him.","Was the training difficult?",1,1956.34,5305.79,"q",56,NA,NA,260,NA,197,NA,NA,243,347,236,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,260,0,349,0,0,243,347,434,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,312,0,778,201,349,0,525,798,662,434,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,1,0,0,NA,1,1,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,1,0,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
