"subj","Session_name","seq","item","cond","sentence","question","correct","RT_question","whole_sentence_readingtime","List","actual_seq","ffdR1","ffdR2","ffdR3","ffdR4","ffdR5","ffdR6","ffdR7","ffdR8","ffdR9","ffdR10","ffdR11","ffdR12","ffdR13","ffdR14","ffdR15","ffdR16","ffdR17","ffdR18","ffdR19","ffdR20","ffdR21","ffdR22","ffdR23","ffdR24","ffdR25","gzR1","gzR2","gzR3","gzR4","gzR5","gzR6","gzR7","gzR8","gzR9","gzR10","gzR11","gzR12","gzR13","gzR14","gzR15","gzR16","gzR17","gzR18","gzR19","gzR20","gzR21","gzR22","gzR23","gzR24","gzR25","gpR1","gpR2","gpR3","gpR4","gpR5","gpR6","gpR7","gpR8","gpR9","gpR10","gpR11","gpR12","gpR13","gpR14","gpR15","gpR16","gpR17","gpR18","gpR19","gpR20","gpR21","gpR22","gpR23","gpR24","gpR25","ttR1","ttR2","ttR3","ttR4","ttR5","ttR6","ttR7","ttR8","ttR9","ttR10","ttR11","ttR12","ttR13","ttR14","ttR15","ttR16","ttR17","ttR18","ttR19","ttR20","ttR21","ttR22","ttR23","ttR24","ttR25","reginR1","reginR2","reginR3","reginR4","reginR5","reginR6","reginR7","reginR8","reginR9","reginR10","reginR11","reginR12","reginR13","reginR14","reginR15","reginR16","reginR17","reginR18","reginR19","reginR20","reginR21","reginR22","reginR23","reginR24","reginR25","regoutR1","regoutR2","regoutR3","regoutR4","regoutR5","regoutR6","regoutR7","regoutR8","regoutR9","regoutR10","regoutR11","regoutR12","regoutR13","regoutR14","regoutR15","regoutR16","regoutR17","regoutR18","regoutR19","regoutR20","regoutR21","regoutR22","regoutR23","regoutR24","regoutR25"
307,"M_N067",21,74,"FILLER1","A bill was drafted and introduced into Parliament several times but met with great opposition, mostly from farmers.","Who hates the bill most?",1,1834.85,5702.87,"m",20,NA,553,253,217,NA,318,188,280,335,169,NA,213,NA,279,411,NA,246,106,NA,NA,NA,NA,NA,NA,NA,0,553,253,541,0,538,188,393,335,169,0,464,0,279,411,0,246,351,0,0,0,0,0,0,0,0,553,253,541,0,538,188,393,526,169,0,464,0,279,411,0,246,448,0,0,0,0,0,0,0,0,553,253,541,0,538,188,584,335,169,0,464,0,279,411,0,343,351,0,0,0,0,0,0,0,NA,NA,0,0,NA,0,0,1,0,0,NA,0,NA,0,0,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,1,0,NA,0,NA,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",17,75,"FILLER1","The human body can tolerate only a small range of temperature, especially when the person is engaged in vigorous activity.","At which point are people resistent to a wider range of temperature?",1,5963.01,5747.25,"m",16,NA,241,NA,202,209,186,NA,31,193,NA,374,224,196,NA,166,NA,212,NA,317,455,NA,NA,NA,NA,NA,0,472,0,202,209,186,0,31,193,0,374,224,196,0,166,0,212,0,317,455,0,0,0,0,0,0,472,0,202,680,186,0,499,193,0,1046,224,196,0,166,0,212,0,317,455,0,0,0,0,0,0,472,0,481,401,398,0,287,319,232,688,224,196,0,166,0,212,0,317,455,0,0,0,0,0,NA,0,NA,1,0,1,NA,0,1,1,0,0,0,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,1,0,NA,1,0,NA,1,0,0,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA
307,"M_N067",79,76,"FILLER1","Seeing Peter slowly advancing upon him through the air with dagger poised, he sprang upon the bulwarks to cast himself into the sea.","Did the man escape Peter's attempt to attack?",1,3273.73,11732.14,"m",77,252,229,172,246,259,NA,146,NA,213,264,247,321,167,257,209,236,272,248,248,200,191,NA,261,NA,NA,482,229,1092,421,443,0,146,0,213,264,247,321,167,257,209,236,1481,248,248,200,191,0,261,0,0,482,229,1092,989,443,0,571,0,593,264,247,710,167,257,209,236,1481,1028,248,200,191,0,737,0,0,482,553,1395,686,443,227,470,254,213,426,247,548,167,257,209,236,1714,471,248,200,502,0,426,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,NA,0,NA,NA,0,0,0,1,0,NA,1,NA,1,0,0,1,0,0,0,0,0,1,0,0,0,NA,1,NA,NA
307,"M_N067",8,77,"FILLER1","Some months later, Michael Larson saw another opportunity to stack the odds in his favor with a dash of ingenuity.","Did Larson see more than one opportunity?",0,4967.76,11498.93,"m",7,NA,179,178,204,173,120,212,253,515,336,NA,258,252,NA,294,221,NA,203,NA,188,NA,NA,NA,NA,NA,0,179,178,204,173,120,212,253,515,336,0,482,252,0,294,221,0,203,0,188,0,0,0,0,0,0,179,944,874,833,1390,212,253,515,505,0,482,252,0,294,221,0,203,0,2941,0,0,0,0,0,0,467,1115,1123,1172,343,212,422,515,336,0,482,252,0,294,221,287,767,587,1503,0,0,0,0,0,NA,1,1,1,1,0,0,1,0,0,NA,0,0,NA,0,0,1,1,1,0,NA,NA,NA,NA,NA,NA,0,1,1,1,1,0,0,0,1,NA,0,0,NA,0,0,NA,0,NA,1,NA,NA,NA,NA,NA
307,"M_N067",66,78,"FILLER1","Bob Murphy, the Senior PGA Tour money leader with seven hundred thousand, says heat shouldn't be a factor.","Is the leader cocnered about the weather?",1,4312.62,11424.86,"m",65,NA,578,NA,244,305,229,227,313,217,198,488,214,282,206,307,NA,192,NA,NA,NA,NA,NA,NA,NA,NA,0,710,0,517,305,229,227,313,217,198,488,214,282,206,307,0,192,0,0,0,0,0,0,0,0,0,710,0,517,305,229,1459,313,217,569,1015,1873,1283,206,307,0,885,0,0,0,0,0,0,0,0,71,852,0,928,598,514,470,313,427,1063,2111,792,564,206,598,189,192,0,0,0,0,0,0,0,0,1,1,NA,1,1,0,0,0,1,1,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,1,0,0,1,1,1,1,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",42,79,"FILLER1","Greg Anderson, considered a key witness by the prosecution, vowed he wouldn't testify when served a subpoena last week.","Was Greg Anderson asked to testify?",1,4533.85,6312.82,"m",41,NA,226,258,NA,203,NA,NA,111,215,289,102,274,299,306,285,NA,213,247,NA,NA,NA,NA,NA,NA,NA,0,226,436,0,203,0,0,111,215,289,102,274,299,306,285,0,213,247,0,0,0,0,0,0,0,0,649,436,0,707,0,0,111,482,289,102,274,299,306,285,0,213,1039,0,0,0,0,0,0,0,0,468,729,0,414,74,193,111,215,289,102,274,299,306,285,143,646,463,0,0,0,0,0,0,0,NA,0,1,NA,0,1,1,0,0,0,0,0,0,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,NA,0,1,0,0,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",38,80,"FILLER1","Owls are more flexible than humans because a bird's head is only connected by one socket pivot.","Are humans less flexible than owls?",1,2214.87,5549.29,"m",37,436,259,275,NA,210,269,263,NA,278,216,175,NA,309,NA,224,NA,397,NA,NA,NA,NA,NA,NA,NA,NA,436,259,545,0,210,269,424,0,278,216,175,0,551,0,224,0,701,0,0,0,0,0,0,0,0,436,259,545,0,210,269,424,0,278,216,175,0,551,0,224,0,1120,0,0,0,0,0,0,0,0,436,259,545,0,210,269,424,0,278,216,175,0,551,0,224,419,701,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,0,0,0,NA,0,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",5,81,"FILLER1","Even in the same animal, not all bites are the same.","For a given animal, can you expect that some bites have different intensity?",1,10174.85,8387.06,"m",5,NA,NA,216,232,273,190,232,269,NA,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,216,232,898,190,232,269,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,507,723,1823,1603,431,269,0,1567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,1048,1351,2066,690,232,269,289,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,0,1,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",70,82,"FILLER1","Buck did not like it, but he bore up well to the work, taking pride in it.","How did Buck deal with his job?",1,2676.69,5926.8,"m",69,205,276,283,NA,556,NA,177,197,NA,219,87,257,NA,307,234,NA,136,NA,NA,NA,NA,NA,NA,NA,NA,205,276,324,0,556,0,177,418,0,219,87,257,0,307,234,0,136,0,0,0,0,0,0,0,0,205,276,324,0,556,0,177,509,0,1401,87,829,0,307,234,0,136,0,0,0,0,0,0,0,0,205,276,324,0,556,0,561,1004,460,418,303,257,0,307,234,0,136,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,1,1,0,1,1,0,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,NA,0,1,NA,1,0,1,NA,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",15,83,"FILLER1","These days, neuroscience is beginning to catch up to musicians who practice mentally.","Is neuroscience making progress in understanding how musicians can practice mentally?",1,3835.46,8276.69,"m",14,471,NA,434,249,251,312,312,NA,219,234,NA,227,234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,471,0,434,249,251,312,312,0,219,680,0,379,234,0,0,0,0,0,0,0,0,0,0,0,0,471,0,2358,249,251,312,312,0,384,680,0,946,1182,0,0,0,0,0,0,0,0,0,0,0,0,471,770,1836,249,416,312,312,165,219,680,178,1303,234,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,1,0,0,1,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,0,0,NA,1,0,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",26,84,"FILLER1","Hybrid vehicles have a halo that makes owners feel righteous and their neighbors feel guilty for not doing as much to save the planet.","Why would the neighbors feel inferior?",1,5231.76,14652.32,"m",25,461,187,185,211,NA,201,226,309,795,516,NA,285,229,417,201,NA,226,150,187,NA,289,NA,NA,381,NA,461,187,417,211,0,201,558,558,795,516,0,285,229,417,201,0,425,150,187,0,289,0,0,381,0,461,187,417,211,0,2613,558,558,795,516,0,2534,673,861,201,0,425,590,187,0,289,0,0,922,0,803,187,1338,609,890,940,558,558,1064,726,313,1117,667,614,201,240,425,350,187,0,289,218,0,704,0,1,0,1,1,0,1,0,0,1,0,1,1,1,0,0,1,0,0,0,NA,0,1,NA,0,NA,0,0,0,0,NA,1,0,0,0,0,NA,1,1,1,0,NA,0,1,0,NA,0,NA,NA,1,NA
307,"M_N067",19,85,"FILLER1","Binge drinking may not necessarily kill or even damage brain cells, as commonly thought, a new animal study suggests.","What do most people think about binge drinking?",1,8334.62,7449.31,"m",18,236,183,221,170,309,472,NA,262,194,205,189,NA,215,257,NA,240,NA,253,103,NA,NA,NA,NA,NA,NA,488,183,513,170,733,472,0,262,194,205,189,0,215,257,0,240,0,253,188,0,0,0,0,0,0,488,183,513,170,733,472,0,262,194,205,189,0,376,543,0,240,0,1592,188,0,0,0,0,0,0,488,183,513,170,733,472,0,262,194,205,189,161,501,257,0,503,571,758,188,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,1,1,0,NA,1,1,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,0,0,0,NA,1,1,NA,0,NA,1,0,NA,NA,NA,NA,NA,NA
307,"M_N067",11,86,"FILLER1","When attacked, a skunk's natural inclination is to turn around, lick its tail and spray a noxious scent.","Are skunks inclined to face forward when attacked?",1,2543.41,6652.81,"m",10,169,206,NA,541,212,442,254,NA,235,237,NA,372,127,NA,247,NA,421,243,NA,NA,NA,NA,NA,NA,NA,169,206,0,541,212,442,254,0,235,237,0,372,127,0,247,0,421,243,0,0,0,0,0,0,0,169,611,0,541,625,442,254,0,235,237,0,372,127,0,247,0,421,1382,0,0,0,0,0,0,0,362,418,0,730,436,442,254,0,235,237,103,584,301,0,247,197,874,243,0,0,0,0,0,0,0,1,0,NA,1,0,0,0,NA,0,0,1,1,1,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,0,0,NA,0,0,NA,0,0,NA,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",72,87,"FILLER1","All that the brain has to work with are imperfect incoming electrical impulses announcing that things are happening.","Are electrical singals in our brain always correct?",1,208.28,9456.44,"m",71,193,233,184,NA,315,204,NA,157,244,230,236,185,267,267,NA,231,NA,575,NA,NA,NA,NA,NA,NA,NA,193,423,184,0,315,204,0,157,244,230,236,185,267,410,0,231,0,575,0,0,0,0,0,0,0,193,423,184,0,315,204,0,2179,244,1040,236,887,933,410,0,518,0,575,0,0,0,0,0,0,0,193,423,184,0,786,406,508,998,528,756,628,890,538,410,287,231,0,575,0,0,0,0,0,0,0,NA,0,0,NA,1,1,1,0,1,0,1,1,0,0,1,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,1,0,1,0,1,1,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",32,88,"FILLER1","There often seems to be more diving in soccer than in the Summer Olympics.","Do people frequently dive in soccer?",1,4501.15,5660.9,"m",31,187,147,188,NA,246,257,191,NA,190,223,NA,NA,299,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,325,188,0,246,489,524,0,190,223,0,0,299,243,0,0,0,0,0,0,0,0,0,0,0,187,325,188,0,246,489,524,0,868,223,0,0,299,1095,0,0,0,0,0,0,0,0,0,0,0,187,325,188,0,246,489,1259,163,343,223,0,0,643,378,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,1,0,0,0,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,0,NA,1,0,NA,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",46,89,"FILLER1","Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.","How would one describe Susan?",1,3168.87,7007.63,"m",45,NA,NA,160,487,172,311,222,NA,172,NA,84,NA,310,NA,226,353,206,155,336,291,NA,NA,NA,NA,NA,0,0,160,487,407,311,222,0,172,0,84,0,310,0,226,353,206,155,336,291,0,0,0,0,0,0,0,726,487,407,311,222,0,483,0,297,0,728,0,226,353,206,155,336,291,0,0,0,0,0,323,0,403,487,407,311,222,311,172,122,463,0,440,0,226,353,206,155,336,291,0,0,0,0,0,1,NA,0,0,0,0,0,1,0,1,1,NA,0,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,1,NA,1,NA,1,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA
307,"M_N067",50,90,"FILLER1","Unfortunately, for every six water bottles we use, only one makes it to the recycling bin.","What is the average recycling rate?",1,4589.36,3425.41,"m",49,275,187,265,254,178,211,NA,223,NA,283,258,NA,NA,NA,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,187,641,254,178,211,0,223,0,283,258,0,0,0,398,0,0,0,0,0,0,0,0,0,0,275,187,641,254,178,211,0,223,0,283,258,0,0,0,398,0,0,0,0,0,0,0,0,0,0,275,187,641,254,178,211,0,223,0,283,258,0,0,0,398,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",13,91,"FILLER1","As in the United States, Colombian legislation requires travelers entering the country to declare cash in excess of ten thousand dollars.","As you enter Colombia, do you need to declare cash in excess of fifteen thousand dollars?",0,4655.72,12721.27,"m",12,NA,187,249,242,NA,312,312,234,223,280,175,234,201,349,404,NA,262,NA,454,NA,228,NA,NA,NA,NA,0,187,249,242,0,552,312,234,223,280,175,234,201,1132,404,0,262,0,454,0,228,0,0,0,0,0,570,652,242,0,951,854,234,223,280,175,234,201,1132,1089,0,2847,0,454,0,228,0,0,0,0,526,447,249,242,221,1045,539,234,223,280,175,234,201,2581,1242,254,991,0,454,0,228,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,NA,0,NA,0,NA,NA,NA,NA,NA,0,1,0,NA,1,1,0,0,0,0,0,0,0,1,NA,1,NA,0,NA,NA,NA,NA,NA,NA
307,"M_N067",74,92,"FILLER1","Stress is a risk factor for both depression and anxiety, he says.","Is stress a risk factor for depression, but not anxiety?",1,6144.72,4024.44,"m",73,455,NA,193,145,187,NA,423,315,NA,239,302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455,0,193,145,187,0,423,315,0,239,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,0,441,145,187,0,423,315,0,239,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455,248,193,145,187,0,423,315,0,239,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,0,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",40,93,"FILLER1","When it comes to having a lasting and fulfilling relationship, common wisdom says that feeling close to your romantic partner is paramount.","Does common wisdom emphasize a healthy distance to maintain a lasting relationship?",1,3207.07,5634.13,"m",39,471,NA,209,NA,234,338,NA,NA,422,204,190,390,192,263,NA,272,NA,176,270,145,NA,567,NA,NA,NA,471,0,209,0,234,338,0,0,422,204,190,390,192,500,0,272,0,176,270,145,0,567,0,0,0,471,0,209,0,234,498,0,0,422,204,190,571,192,500,0,272,0,176,270,145,0,567,0,0,0,471,0,209,0,394,338,0,0,422,204,371,390,192,500,0,272,0,176,270,145,0,567,0,0,0,0,NA,0,NA,1,0,NA,NA,0,0,1,0,0,0,NA,0,NA,0,0,0,NA,0,NA,NA,NA,0,NA,0,NA,0,1,NA,NA,0,0,0,1,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA
307,"M_N067",54,94,"FILLER1","Voltaire himself probably won around half a million livres, a large fortune, which he then made even larger.","Was half a million livres considered a significant amount of money?",1,5042.46,13409.48,"m",53,351,256,214,165,232,NA,NA,188,141,NA,244,360,292,165,NA,259,259,168,NA,NA,NA,NA,NA,NA,NA,1361,256,214,165,232,0,0,188,141,0,244,360,292,165,0,259,568,168,0,0,0,0,0,0,0,1361,639,214,689,232,0,0,188,4084,0,244,561,292,165,0,1702,568,631,0,0,0,0,0,0,0,1908,424,610,424,232,163,0,680,3429,0,445,360,499,936,267,457,568,168,0,0,0,0,0,0,0,1,0,1,0,0,1,NA,1,0,NA,1,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,NA,NA,0,1,NA,0,1,0,0,NA,1,0,1,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",56,95,"FILLER1","When preparing to check out of their hotel room, some frequent travelers pile up their used bath towels on the bathroom floor.","Do frequent travellers sometimes pile clean bath towels on the bathroom floor before checking out of a hotel?",0,7188.02,20079.33,"m",55,NA,199,NA,299,514,NA,197,170,NA,249,416,432,287,NA,225,396,418,196,242,258,NA,271,NA,NA,NA,0,772,0,477,514,0,197,170,0,249,416,1402,287,0,225,665,418,196,242,258,0,271,0,0,0,0,772,0,477,514,0,940,170,0,249,1098,1402,1485,0,614,665,1665,196,242,258,0,4376,0,0,0,523,1729,247,1016,947,469,626,415,504,530,1037,1976,1189,119,495,1547,783,196,242,258,0,532,75,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,NA,1,0,NA,NA,NA,0,NA,0,0,NA,1,0,NA,0,1,0,1,NA,1,0,1,0,0,0,NA,1,NA,NA,NA
307,"M_N067",48,96,"FILLER1","Research showing that a tiny European river bug called the water boatman may be the loudest animal on earth has some intersting sidebars.","What makes water boatman distinctive?",1,2951.36,11745.37,"m",47,234,197,207,NA,312,620,672,208,NA,139,225,387,NA,189,125,282,NA,222,NA,375,NA,274,561,251,NA,234,197,207,0,312,620,672,208,0,186,225,387,0,189,125,282,0,222,0,375,0,586,561,251,0,234,718,207,0,312,620,1237,208,0,186,437,2651,0,189,125,282,0,222,0,375,0,1041,561,600,0,518,434,207,0,312,922,935,208,0,398,379,2497,0,189,125,282,0,222,0,517,513,735,561,251,0,1,0,0,NA,0,1,0,0,NA,1,1,0,NA,0,0,0,NA,0,NA,1,1,0,0,0,NA,0,1,0,NA,0,0,1,0,NA,0,1,1,NA,0,0,0,NA,0,NA,0,NA,1,0,1,NA
307,"M_N067",64,97,"FILLER1","When the new world was first discovered it was found to be, like the old, well stocked with plants and animals.","Was the old world well stocked with plants and animals?",1,2851.14,8283.34,"m",63,207,257,264,287,NA,141,286,423,NA,239,NA,145,NA,324,238,204,435,NA,199,NA,148,NA,NA,NA,NA,207,257,264,287,0,141,286,423,0,239,0,145,0,324,238,204,435,0,199,0,148,0,0,0,0,207,257,264,287,0,1615,286,423,0,1181,0,145,0,324,538,204,435,0,713,0,148,0,0,0,0,207,257,569,1075,743,337,492,423,178,239,0,145,0,624,238,204,435,363,350,0,148,0,0,0,0,0,0,1,1,1,0,1,0,0,0,NA,0,NA,1,0,0,0,1,0,NA,0,NA,NA,NA,NA,0,0,0,0,NA,1,0,0,NA,1,NA,0,NA,0,1,0,0,NA,1,NA,0,NA,NA,NA,NA
307,"M_N067",35,98,"FILLER1","Police in Georgia have shut down a lemonade stand run by three girls trying to save up for a trip to a water park.","What was sold at the stand that was shut-down?",1,4364.05,5563.45,"m",34,248,NA,246,436,NA,193,NA,257,213,NA,232,132,NA,213,NA,160,NA,329,NA,262,126,NA,364,124,NA,248,0,419,436,0,193,0,636,213,0,232,132,0,213,0,160,0,329,0,262,126,0,364,124,0,248,0,419,436,0,193,0,636,213,0,820,132,0,213,0,160,0,329,0,262,126,0,364,124,0,248,0,419,436,0,193,0,847,213,377,232,132,0,213,0,160,0,329,0,262,126,0,364,124,0,0,NA,0,0,NA,0,NA,1,0,1,0,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,0,0,NA,0,NA,0,0,NA,1,0,NA,0,NA,0,NA,0,NA,0,0,NA,0,NA,NA
307,"M_N067",68,99,"FILLER1","An early task will be to make sure the newfound microbes were not introduced while drilling through the ice into the lake.","When in the process should we determine whether microbes were introduced?",1,5400.21,14584.46,"m",67,NA,438,NA,221,NA,283,146,NA,NA,264,233,252,203,211,413,402,212,NA,366,239,341,245,NA,NA,NA,0,438,0,221,0,283,146,0,0,412,809,252,203,280,413,402,212,0,366,239,341,245,0,0,0,0,438,0,221,0,283,716,0,0,412,809,252,404,1025,413,1841,1275,0,1401,239,341,2360,0,0,0,0,438,0,469,0,283,468,0,0,412,1059,695,871,1308,1499,1088,1391,209,366,741,341,792,0,0,0,NA,NA,NA,1,NA,0,0,NA,NA,0,1,1,1,1,1,1,1,0,0,1,0,0,NA,NA,NA,NA,0,NA,0,NA,0,1,NA,NA,0,0,0,1,1,0,1,1,NA,1,0,0,1,NA,NA,NA
307,"M_N067",28,100,"FILLER1","Lady Gaga's YouTube account was suspended Thursday.","What account was suspended on Thursday?",1,5226.02,3667.8,"m",27,281,230,366,232,NA,315,249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,281,230,553,463,0,315,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,930,553,463,0,315,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,505,948,553,463,0,315,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",61,101,"FILLER1","John Thornton asked little of man or nature.","Did John Thorton expect a lot from other people?",1,2476.48,4089.55,"m",60,172,287,245,183,217,NA,269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,172,388,514,183,217,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,388,514,183,483,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,388,514,449,217,291,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,1,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",58,102,"FILLER1","Proper ventilation will make a backdraft less likely.","Would proper ventilation reduce backdraft?",1,3352.27,6553.59,"m",57,191,238,216,170,NA,532,522,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,191,238,216,170,0,1517,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,396,216,170,0,1517,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,238,216,170,0,1517,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,"M_N067",88,103,"FILLER2","For centuries, time was measured by the position of the sun with the use of sundials.","Were sundials used for centuries?",1,2757.24,5296.02,"m",86,NA,180,234,270,287,230,183,291,279,NA,NA,212,NA,474,NA,338,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,471,234,270,287,230,183,291,279,0,0,212,0,576,0,753,0,0,0,0,0,0,0,0,0,0,471,234,968,414,230,183,291,279,0,0,212,0,576,0,753,0,0,0,0,0,0,0,0,0,0,471,433,896,287,230,183,291,279,0,0,212,0,576,0,753,0,0,0,0,0,0,0,0,0,NA,0,1,1,0,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,0,0,0,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
